Step,Body,PosX,PosY,VelX,VelY
2315000,4,13.1744,-13.999,4.94887,4.66256
2316000,0,0,0,0,0
2316000,1,0.718866,0.0355377,-1.73553,34.9884
2316000,2,-0.970308,0.239314,-7.11728,-28.9345
2316000,3,2.19504,4.71718,-11.8382,5.5219
2316000,4,13.2075,-13.9678,4.93785,4.67424
2317000,0,0,0,0,0
2317000,1,0.669582,0.263421,-12.8809,32.5886
2317000,2,-0.998359,0.0424431,-1.24748,-29.7744
2317000,3,2.1156,4.75343,-11.9289,5.32246
2317000,4,13.2405,-13.9365,4.9268,4.68591
2318000,0,0,0,0,0
2318000,1,0.549664,0.463512,-22.683,26.7438
2318000,2,-0.98687,-0.156108,4.67385,-29.4351
2318000,3,2.03557,4.78833,-12.0164,5.12154
2318000,4,13.2734,-13.9051,4.91573,4.69754
2319000,0,0,0,0,0
2319000,1,0.371643,0.614592,-30.11,18.0514
2319000,2,-0.936283,-0.348472,10.412,-27.9295
2319000,3,1.95496,4.82189,-12.1004,4.91919
2319000,4,13.3062,-13.8737,4.90462,4.70915
2320000,0,0,0,0,0
2320000,1,0.154218,0.70048,-34.3642,7.4091
2320000,2,-0.848589,-0.527025,15.7393,-25.3162
2320000,3,1.87381,4.85409,-12.181,4.71546
2320000,4,13.3389,-13.8422,4.89349,4.72073
2321000,0,0,0,0,0
2321000,1,-0.079611,0.711775,-34.969,-4.06824
2321000,2,-0.727253,-0.684684,20.444,-21.6985
2321000,3,1.79212,4.88493,-12.2582,4.51042
2321000,4,13.3716,-13.8106,4.88233,4.73229
2322000,0,0,0,0,0
2322000,1,-0.304907,0.646955,-31.8289,-15.1585
2322000,2,-0.57708,-0.815191,24.339,-17.2195
2322000,3,1.70993,4.91439,-12.3319,4.30411
2322000,4,13.4042,-13.7789,4.87115,4.74381
2323000,0,0,0,0,0
2323000,1,-0.497445,0.51267,-25.2523,-24.6612
2323000,2,-0.404018,-0.913365,27.2693,-12.0567
2323000,3,1.62726,4.94247,-12.4022,4.0966
2323000,4,13.4367,-13.7472,4.85994,4.75532
2324000,0,0,0,0,0
2324000,1,-0.636363,0.323145,-15.9299,-31.5321
2324000,2,-0.21493,-0.975309,29.1181,-6.41516
2324000,3,1.54414,4.96916,-12.4689,3.88795
2324000,4,13.4692,-13.7154,4.8487,4.76679
2325000,0,0,0,0,0
2325000,1,-0.706517,0.0987132,-4.86625,-35.007
2325000,2,-0.0173156,-0.998561,29.8119,-0.518921
2325000,3,1.46058,4.99445,-12.5322,3.67822
2325000,4,13.5015,-13.6835,4.83743,4.77824
2326000,0,0,0,0,0
2326000,1,-0.700225,-0.136396,6.73142,-34.6962
2326000,2,0.180986,-0.982201,29.323,5.39767
2326000,3,1.3766,5.01833,-12.5919,3.46746
2326000,4,13.5338,-13.6515,4.82614,4.78966
2327000,0,0,0,0,0
2327000,1,-0.618171,-0.356749,17.5928,-30.6339
2327000,2,0.372109,-0.926879,27.6712,11.0995
2327000,3,1.29224,5.0408,-12.6481,3.25574
2327000,4,13.5661,-13.6194,4.81481,4.80106
2328000,0,0,0,0,0
2328000,1,-0.469323,-0.538564,26.5336,-23.2741
2328000,2,0.548474,-0.834796,24.9223,16.3602
2328000,3,1.20752,5.06185,-12.7007,3.04311
2328000,4,13.5982,-13.5873,4.80347,4.81243
2329000,0,0,0,0,0
2329000,1,-0.269891,-0.662352,32.5922,-13.4335
2329000,2,0.703091,-0.709609,21.1859,20.9711
2329000,3,1.12246,5.08148,-12.7497,2.82964
2329000,4,13.6303,-13.5551,4.79209,4.82377
2330000,0,0,0,0,0
2330000,1,-0.0414621,-0.715024,35.1348,-2.19145
2330000,2,0.829836,-0.556291,16.6108,24.7494
2330000,3,1.03708,5.09968,-12.7952,2.61538
2330000,4,13.6623,-13.5228,4.78069,4.83509
2331000,0,0,0,0,0
2331000,1,0.191418,-0.691233,33.9176,9.23749
2331000,2,0.923695,-0.380926,11.3791,27.5458
2331000,3,0.951406,5.11644,-12.837,2.40039
2331000,4,13.6942,-13.4904,4.76926,4.84637
2332000,0,0,0,0,0
2332000,1,0.403932,-0.593829,29.1005,19.6383
2332000,2,0.980961,-0.190468,5.69844,29.2502
2332000,3,0.865467,5.13177,-12.8752,2.18475
2332000,4,13.726,-13.458,4.75781,4.85763
2333000,0,0,0,0,0
2333000,1,0.57361,-0.433422,21.2184,27.9229
2333000,2,0.999379,0.00753473,-0.20569,29.7958
2333000,3,0.779285,5.14565,-12.9098,1.96849
2333000,4,13.7578,-13.4255,4.74632,4.86887
2334000,0,0,0,0,0
2334000,1,0.682636,-0.227172,11.1155,33.2365
2334000,2,0.978234,0.205241,-6.09946,29.1619
2334000,3,0.692884,5.15808,-12.9408,1.7517
2334000,4,13.7895,-13.3929,4.73482,4.88008
2335000,0,0,0,0,0
2335000,1,0.719624,0.0030605,-0.14568,35.0368
2335000,2,0.918378,0.394826,-11.7498,27.3745
2335000,3,0.606288,5.16907,-12.9681,1.53442
2335000,4,13.8211,-13.3603,4.72328,4.89125
2336000,0,0,0,0,0
2336000,1,0.680725,0.232972,-11.3905,33.1416
2336000,2,0.822193,0.568795,-16.9334,24.5049
2336000,3,0.519521,5.1786,-12.9918,1.31672
2336000,4,13.8526,-13.3275,4.71172,4.90241
2337000,0,0,0,0,0
2337000,1,0.570003,0.438299,-21.4462,27.7443
2337000,2,0.693494,0.720273,-21.4459,20.6674
2337000,3,0.432608,5.18667,-13.0119,1.09867
2337000,4,13.8841,-13.2947,4.70013,4.91353
2338000,0,0,0,0,0
2338000,1,0.399032,0.597289,-29.2561,19.397
2338000,2,0.537378,0.843277,-25.1094,16.0139
2338000,3,0.345574,5.19328,-13.0282,0.880311
2338000,4,13.9155,-13.2618,4.68852,4.92463
2339000,0,0,0,0,0
2339000,1,0.185767,0.692948,-33.9847,8.96157
2339000,2,0.360022,0.932953,-27.7799,10.7286
2339000,3,0.258442,5.19844,-13.0409,0.66172
2339000,4,13.9468,-13.2289,4.67688,4.9357
2340000,0,0,0,0,0
2340000,1,-0.0472484,0.714866,-35.1082,-2.47048
2340000,2,0.168439,0.985764,-29.3523,5.02028
2340000,3,0.171238,5.20213,-13.05,0.442955
2340000,4,13.978,-13.1959,4.66521,4.94674
2341000,0,0,0,0,0
2341000,1,-0.275198,0.660405,-32.4774,-13.6848
2341000,2,-0.0298006,0.999628,-29.7648,-0.885838
2341000,3,0.0839855,5.20436,-13.0553,0.224075
2341000,4,14.0091,-13.1627,4.65352,4.95775
2342000,0,0,0,0,0
2342000,1,-0.473609,0.535106,-26.3461,-23.4711
2342000,2,-0.226863,0.974,-29.0013,-6.75676
2342000,3,-0.00329048,5.20513,-13.057,0.00514455
2342000,4,14.0402,-13.1296,4.6418,4.96874
2343000,0,0,0,0,0
2343000,1,-0.621022,0.35221,-17.3552,-30.7577
2343000,2,-0.414962,0.909892,-27.0919,-12.3609
2343000,3,-0.0905656,5.20443,-13.0551,-0.213776
2343000,4,14.0712,-13.0963,4.63006,4.9797
2344000,0,0,0,0,0
2344000,1,-0.701394,0.131304,-6.47035,-34.7367
2344000,2,-0.586665,0.809835,-24.1118,-17.4772
2344000,3,-0.177815,5.20227,-13.0494,-0.432626
2344000,4,14.1021,-13.063,4.61829,4.99063
2345000,0,0,0,0,0
2345000,1,-0.705937,-0.103791,5.12368,-34.9631
2345000,2,-0.735185,0.677779,-20.1783,-21.9037
2345000,3,-0.265015,5.19865,-13.0401,-0.651342
2345000,4,14.1329,-13.0296,4.60649,5.00153
2346000,0,0,0,0,0
2346000,1,-0.634146,-0.327664,16.1586,-31.4104
2346000,2,-0.854647,0.518935,-15.4464,-25.4653
2346000,3,-0.35214,5.19356,-13.0271,-0.869864
2346000,4,14.1637,-12.9961,4.59467,5.01241
2347000,0,0,0,0,0
2347000,1,-0.493855,-0.51615,25.4311,-24.4748
2347000,2,-0.940322,0.339578,-10.1024,-28.021
2347000,3,-0.439166,5.18702,-13.0105,-1.08813
2347000,4,14.1944,-12.9626,4.58282,5.02326
2348000,0,0,0,0,0
2348000,1,-0.300336,-0.649022,31.9413,-14.9252
2348000,2,-0.988811,0.146794,-4.35713,-29.4692
2348000,3,-0.526069,5.17901,-12.9902,-1.30608
2348000,4,14.225,-12.929,4.57095,5.03408
2349000,0,0,0,0,0
2349000,1,-0.0745434,-0.712184,35.0038,-3.80956
2349000,2,-0.998183,-0.0517947,1.5625,-29.752
2349000,3,-0.612824,5.16956,-12.9662,-1.52365
2349000,4,14.2555,-12.8953,4.55905,5.04487
2350000,0,0,0,0,0
2350000,1,0.159243,-0.699141,34.3162,7.66908
2350000,2,-0.968055,-0.248332,7.42248,-28.8573
2350000,3,-0.699406,5.15865,-12.9387,-1.74078
2350000,4,14.2859,-12.8615,4.54713,5.05563
2351000,0,0,0,0,0
2351000,1,0.376073,-0.611582,29.9809,18.2872
2351000,2,-0.899603,-0.435037,12.9908,-26.8196
2351000,3,-0.785792,5.14629,-12.9074,-1.95741
2351000,4,14.3163,-12.8277,4.53518,5.06637
2352000,0,0,0,0,0
2352000,1,0.552985,-0.459077,22.4824,26.9303
2352000,2,-0.795524,-0.604511,18.0466,-23.7189
2352000,3,-0.871958,5.13248,-12.8726,-2.17348
2352000,4,14.3465,-12.7938,4.5232,5.07707
2353000,0,0,0,0,0
2353000,1,0.671369,-0.257969,12.6263,32.7034
2353000,2,-0.659929,-0.750035,22.3892,-19.6772
2353000,3,-0.957878,5.11723,-12.8341,-2.38893
2353000,4,14.3767,-12.7598,4.5112,5.08775
2354000,0,0,0,0,0
2354000,1,0.71884,-0.0296046,1.45243,35.0153
2354000,2,-0.49818,-0.865832,25.8458,-14.8541
2354000,3,-1.04353,5.10054,-12.7921,-2.60369
2354000,4,14.4068,-12.7258,4.49918,5.0984
2355000,0,0,0,0,0
2355000,1,0.690451,0.201886,-9.87165,33.631
2355000,2,-0.316682,-0.947302,28.2785,-9.44076
2355000,3,-1.12889,5.08242,-12.7464,-2.81772
2355000,4,14.4369,-12.6917,4.48712,5.10902
2356000,0,0,0,0,0
2356000,1,0.589172,0.412061,-20.1641,28.6925
2356000,2,-0.122626,-0.991207,29.5904,-3.65168
2356000,3,-1.21393,5.06287,-12.6972,-3.03094
2356000,4,14.4668,-12.6575,4.47505,5.11961
2357000,0,0,0,0,0
2357000,1,0.425601,0.57866,-28.3439,20.7057
2357000,2,0.0762936,-0.995796,29.7287,2.28329
2357000,3,-1.29863,5.0419,-12.6444,-3.2433
2357000,4,14.4967,-12.6232,4.46295,5.13018
2358000,0,0,0,0,0
2358000,1,0.216916,0.683902,-33.539,10.4952
2358000,2,0.272186,-0.960882,28.6877,8.12833
2358000,3,-1.38296,5.01952,-12.588,-3.45473
2358000,4,14.5265,-12.5889,4.45082,5.14071
2359000,0,0,0,0,0
2359000,1,-0.0148312,0.716382,-35.1783,-0.871746
2359000,2,0.45728,-0.887848,26.5086,13.6511
2359000,3,-1.46691,4.99572,-12.5281,-3.66519
2359000,4,14.5562,-12.5545,4.43867,5.15122
2360000,0,0,0,0,0
2360000,1,-0.244978,0.672355,-33.0596,-12.1899
2360000,2,0.624233,-0.779589,23.2779,18.6322
2360000,3,-1.55044,4.97052,-12.4647,-3.8746
2360000,4,14.5858,-12.52,4.4265,5.1617
2361000,0,0,0,0,0
2361000,1,-0.448846,0.556249,-27.3823,-22.2407
2361000,2,0.766422,-0.640404,19.1242,22.8736
2361000,3,-1.63354,4.94392,-12.3978,-4.08292
2361000,4,14.6154,-12.4855,4.41429,5.17215
2362000,0,0,0,0,0
2362000,1,-0.604414,0.380308,-18.7373,-29.9264
2362000,2,0.878212,-0.475818,14.2127,26.2072
2362000,3,-1.71618,4.91594,-12.3274,-4.29008
2362000,4,14.6449,-12.4509,4.40207,5.18257
2363000,0,0,0,0,0
2363000,1,-0.694778,0.163352,-8.05068,-34.3976
2363000,2,0.955177,-0.292361,8.73886,28.5008
2363000,3,-1.79834,4.88657,-12.2536,-4.49602
2363000,4,14.6742,-12.4162,4.38982,5.19296
2364000,0,0,0,0,0
2364000,1,-0.710074,-0.0712474,3.51648,-35.1556
2364000,2,0.994273,-0.0973123,2.92022,29.6641
2364000,3,-1.87999,4.85583,-12.1763,-4.7007
2364000,4,14.7035,-12.3815,4.37755,5.20332
2365000,0,0,0,0,0
2365000,1,-0.648624,-0.298146,14.7003,-32.1151
2365000,2,0.993963,0.101594,-3.01221,29.6515
2365000,3,-1.96112,4.82373,-12.0956,-4.90404
2365000,4,14.7328,-12.3466,4.36525,5.21365
2366000,0,0,0,0,0
2366000,1,-0.517132,-0.492856,24.2811,-25.6148
2366000,2,0.954274,0.296478,-8.82315,28.4644
2366000,3,-2.04169,4.79027,-12.0116,-5.10599
2366000,4,14.7619,-12.3118,4.35292,5.22396
2367000,0,0,0,0,0
2367000,1,-0.32991,-0.634465,31.2245,-16.3753
2367000,2,0.876791,0.479621,-14.2825,26.1507
2367000,3,-2.12169,4.75547,-11.9241,-5.3065
2367000,4,14.791,-12.2768,4.34058,5.23423
2368000,0,0,0,0,0
2368000,1,-0.107233,-0.70792,34.7962,-5.41078
2368000,2,0.764597,0.643778,-19.1745,22.8029
2368000,3,-2.2011,4.71934,-11.8333,-5.50552
2368000,4,14.8199,-12.2418,4.3282,5.24448
2369000,0,0,0,0,0
2369000,1,0.126937,-0.705603,34.6371,6.09048
2369000,2,0.622145,0.782462,-23.3059,18.5541
2369000,3,-2.27988,4.68187,-11.7392,-5.70297
2369000,4,14.8488,-12.2067,4.31581,5.25469
2370000,0,0,0,0,0
2370000,1,0.347588,-0.628044,30.7921,16.9003
2370000,2,0.455081,0.890194,-26.5141,13.5731
2370000,3,-2.35803,4.6431,-11.6418,-5.89882
2370000,4,14.8776,-12.1715,4.30339,5.26488
2371000,0,0,0,0,0
2371000,1,0.531322,-0.483754,23.6938,25.881
2371000,2,0.27002,0.962727,-28.6729,8.0571
2371000,3,-2.43551,4.60302,-11.5411,-6.093
2371000,4,14.9064,-12.1363,4.29094,5.27504
2372000,0,0,0,0,0
2372000,1,0.658787,-0.288216,14.1072,32.1003
2372000,2,0.0742826,0.997203,-29.6978,2.22424
2372000,3,-2.51231,4.56164,-11.4372,-6.28546
2372000,4,14.935,-12.101,4.27847,5.28516
2373000,0,0,0,0,0
2373000,1,0.716624,-0.0622089,3.04563,34.919
2373000,2,-0.124391,0.99227,-29.5489,-3.6951
2373000,3,-2.58841,4.51899,-11.3301,-6.47615
2373000,4,14.9636,-12.0656,4.26598,5.29526
2374000,0,0,0,0,0
2374000,1,0.698794,0.17037,-8.33325,34.0496
2374000,2,-0.318152,0.948131,-28.2326,-9.46737
2374000,3,-2.66378,4.47507,-11.2198,-6.66501
2374000,4,14.992,-12.0302,4.25347,5.30533
2375000,0,0,0,0,0
2375000,1,0.607164,0.384953,-18.8411,29.5812
2375000,2,-0.499344,0.866537,-25.8011,-14.8649
2375000,3,-2.7384,4.42989,-11.1064,-6.85199
2375000,4,15.0204,-11.9947,4.24093,5.31537
2376000,0,0,0,0,0
2376000,1,0.451322,0.558816,-27.3746,21.9717
2376000,2,-0.660812,0.750713,-22.3504,-19.675
2376000,3,-2.81225,4.38347,-10.9898,-7.03704
2376000,4,15.0487,-11.9592,4.22836,5.32538
2377000,0,0,0,0,0
2377000,1,0.247637,0.673425,-33.026,12.0069
2377000,2,-0.796177,0.605235,-18.0168,-23.708
2377000,3,-2.88532,4.33581,-10.8702,-7.22011
2377000,4,15.0769,-11.9235,4.21577,5.33536
2378000,0,0,0,0,0
2378000,1,0.0176228,0.716395,-35.1778,0.727442
2378000,2,-0.90009,0.43585,-12.9711,-26.8046
2378000,3,-2.95757,4.28695,-10.7475,-7.40115
2378000,4,15.1051,-11.8878,4.20316,5.34531
2379000,0,0,0,0,0
2379000,1,-0.214258,0.682879,-33.5748,-10.6722
2379000,2,-0.968442,0.249247,-7.41199,-28.8426
2379000,3,-3.02899,4.23687,-10.6218,-7.58009
2379000,4,15.1331,-11.8521,4.19053,5.35523
2380000,0,0,0,0,0
2380000,1,-0.423164,0.576188,-28.3617,-20.9671
2380000,2,-0.998525,0.0527963,-1.55876,-29.7411
2380000,3,-3.09957,4.18561,-10.4932,-7.75691
2380000,4,15.1611,-11.8162,4.17787,5.36512
2381000,0,0,0,0,0
2381000,1,-0.586559,0.407549,-20.0788,-29.0356
2381000,2,-0.98914,-0.145739,4.35769,-29.4642
2381000,3,-3.16927,4.13318,-10.3616,-7.93154
2381000,4,15.189,-11.7803,4.16519,5.37498
2382000,0,0,0,0,0
2382000,1,-0.686711,0.19498,-9.61152,-33.9882
2382000,2,-0.940647,-0.33851,10.1037,-28.022
2382000,3,-3.23808,4.07958,-10.2271,-8.10393
2382000,4,15.2168,-11.7444,4.15249,5.38481
2383000,0,0,0,0,0
2383000,1,-0.712709,-0.0386389,1.90471,-35.2745
2383000,2,-0.85495,-0.517891,15.4522,-25.4708
2383000,3,-3.30599,4.02484,-10.0897,-8.27405
2383000,4,15.2445,-11.7083,4.13976,5.39461
2384000,0,0,0,0,0
2384000,1,-0.661713,-0.268083,13.2129,-32.751
2384000,2,-0.735426,-0.676778,20.1912,-21.9105
2384000,3,-3.37297,3.96897,-9.94954,-8.44183
2384000,4,15.2721,-11.6723,4.12701,5.40438
2385000,0,0,0,0,0
2385000,1,-0.539289,-0.468596,23.0801,-26.6992
2385000,2,-0.586793,-0.808874,24.1328,-17.4813
2385000,3,-3.439,3.91199,-9.80657,-8.60724
2385000,4,15.2997,-11.6361,4.11423,5.41412
2386000,0,0,0,0,0
2386000,1,-0.358763,-0.618634,30.4402,-17.79
2386000,2,-0.414924,-0.908936,27.1202,-12.3579
2386000,3,-3.50406,3.85391,-9.66085,-8.77023
2386000,4,15.3271,-11.5999,4.10143,5.42383
2387000,0,0,0,0,0
2387000,1,-0.139688,-0.702228,34.5124,-7.00183
2387000,2,-0.226618,-0.972989,29.0342,-6.74267
2387000,3,-3.56815,3.79474,-9.51242,-8.93076
2387000,4,15.3545,-11.5636,4.08861,5.43351
2388000,0,0,0,0,0
2388000,1,0.0943536,-0.710658,34.8823,4.49508
2388000,2,-0.0293324,-0.998478,29.7981,-0.858075
2388000,3,-3.63123,3.73452,-9.36133,-9.08877
2388000,4,15.3818,-11.5272,4.07577,5.44316
2389000,0,0,0,0,0
2389000,1,0.318347,-0.643299,31.5377,15.4714
2389000,2,0.169116,-0.98438,29.3806,5.06251
2389000,3,-3.69329,3.67324,-9.20763,-9.24422
2389000,4,15.409,-11.4908,4.06291,5.45278
2390000,0,0,0,0,0
2390000,1,0.508523,-0.507574,24.8579,24.7699
2390000,2,0.360856,-0.931241,27.7977,10.784
2390000,3,-3.75432,3.61094,-9.05134,-9.39708
2390000,4,15.4361,-11.4543,4.05002,5.46236
2391000,0,0,0,0,0
2391000,1,0.64483,-0.318065,15.5648,31.4233
2391000,2,0.538281,-0.84116,25.1116,16.0789
2391000,3,-3.8143,3.54762,-8.89252,-9.54729
2391000,4,15.4631,-11.4178,4.03711,5.47192
2392000,0,0,0,0,0
2392000,1,0.712965,-0.0949238,4.64184,34.746
2392000,2,0.694348,-0.717704,21.4286,20.7367
2392000,3,-3.8732,3.4833,-8.73121,-9.69482
2392000,4,15.4901,-11.3812,4.02417,5.48145
2393000,0,0,0,0,0
2393000,1,0.705801,0.138245,-6.76672,34.3976
2393000,2,0.822862,-0.565768,16.895,24.5719
2393000,3,-3.93102,3.41801,-8.56746,-9.83963
2393000,4,15.5169,-11.3445,4.01121,5.49095
2394000,0,0,0,0,0
2394000,1,0.62408,0.356808,-17.469,30.4134
2394000,2,0.918721,-0.391379,11.6909,27.432
2394000,3,-3.98773,3.35176,-8.40132,-9.98167
2394000,4,15.5437,-11.3078,3.99824,5.50041
2395000,0,0,0,0,0
2395000,1,0.476349,0.537623,-26.3417,23.2008
2395000,2,0.978124,-0.201459,6.02349,29.2033
2395000,3,-4.04333,3.28458,-8.23282,-10.1209
2395000,4,15.5704,-11.271,3.98523,5.50985
2396000,0,0,0,0,0
2396000,1,0.278117,0.661424,-32.442,13.5041
2396000,2,0.998718,-0.00354539,0.118008,29.8159
2396000,3,-4.09779,3.21647,-8.06201,-10.2573
2396000,4,15.597,-11.2341,3.97221,5.51925
2397000,0,0,0,0,0
2397000,1,0.0503141,0.714865,-35.1064,2.33499
2397000,2,0.979694,0.19451,-5.79073,29.2457
2397000,3,-4.15111,3.14745,-7.88895,-10.3908
2397000,4,15.6235,-11.1972,3.95916,5.52862
2398000,0,0,0,0,0
2398000,1,-0.182846,0.691989,-34.0258,-9.12515
2398000,2,0.921818,0.384853,-11.4681,27.516
2398000,3,-4.20325,3.07756,-7.71369,-10.5214
2398000,4,15.6499,-11.1602,3.9461,5.53797
2399000,0,0,0,0,0
2399000,1,-0.3964,0.59497,-29.2892,-19.6465
2399000,2,0.827397,0.559939,-16.6888,24.6964
2399000,3,-4.25422,3.0068,-7.53627,-10.649
2399000,4,15.6763,-11.1231,3.93301,5.54728
2400000,0,0,0,0,0
2400000,1,-0.567328,0.433994,-21.3852,-28.0844
2400000,2,0.700186,0.712838,-21.2462,20.8994
2400000,3,-4.304,2.9352,-7.35673,-10.7737
2400000,4,15.7025,-11.086,3.91989,5.55656
2401000,0,0,0,0,0
2401000,1,-0.677099,0.226245,-11.1569,-33.5104
2401000,2,0.545238,0.837501,-24.9603,16.2764
2401000,3,-4.35257,2.86277,-7.17515,-10.8953
2401000,4,15.7287,-11.0489,3.90676,5.56581
2402000,0,0,0,0,0
2402000,1,-0.713766,-0.00592499,0.286971,-35.3229
2402000,2,0.3687,0.929004,-27.6847,11.0111
2402000,3,-4.39992,2.78954,-6.99155,-11.0139
2402000,4,15.7547,-11.0116,3.8936,5.57503
2403000,0,0,0,0,0
2403000,1,-0.673336,-0.237455,11.6979,-33.3208
2403000,2,0.177568,0.983741,-29.3125,5.31245
2403000,3,-4.44604,2.71553,-6.806,-11.1294
2403000,4,15.7807,-10.9743,3.88043,5.58421
2404000,0,0,0,0,0
2404000,1,-0.560233,-0.44336,21.8319,-27.7282
2404000,2,-0.0205904,0.999563,-29.7803,-0.593942
2404000,3,-4.49091,2.64076,-6.61855,-11.2417
2404000,4,15.8066,-10.937,3.86723,5.59337
2405000,0,0,0,0,0
2405000,1,-0.386773,-0.601512,29.5931,-19.1661
2405000,2,-0.217937,0.975858,-29.0705,-6.47456
2405000,3,-4.53452,2.56525,-6.42924,-11.3509
2405000,4,15.8324,-10.8996,3.85401,5.60249
2406000,0,0,0,0,0
2406000,1,-0.171756,-0.695056,34.1562,-8.57558
2406000,2,-0.40667,0.91358,-27.212,-12.0973
2406000,3,-4.57686,2.48902,-6.23814,-11.4569
2406000,4,15.8581,-10.8621,3.84076,5.61159
2407000,0,0,0,0,0
2407000,1,0.0616619,-0.714196,35.0532,2.89346
2407000,2,-0.579336,0.8152,-24.2789,-17.2403
2407000,3,-4.61791,2.41209,-6.04529,-11.5597
2407000,4,15.8838,-10.8245,3.8275,5.62065
2408000,0,0,0,0,0
2408000,1,0.288517,-0.657156,32.2148,14.0131
2408000,2,-0.729116,0.684616,-20.3874,-21.7012
2408000,3,-4.65767,2.33449,-5.85075,-11.6593
2408000,4,15.9093,-10.7869,3.81421,5.62968
2409000,0,0,0,0,0
2409000,1,0.484718,-0.530262,25.9667,23.6096
2409000,2,-0.850099,0.526991,-15.6912,-25.3043
2409000,3,-4.69613,2.25623,-5.65458,-11.7555
2409000,4,15.9348,-10.7493,3.80091,5.63868
2410000,0,0,0,0,0
2410000,1,0.629556,-0.347164,16.9858,30.6824
2410000,2,-0.93751,0.348553,-10.3758,-27.9078
2410000,3,-4.73326,2.17733,-5.45683,-11.8485
2410000,4,15.9601,-10.7115,3.78758,5.64765
2411000,0,0,0,0,0
2411000,1,0.707818,-0.127345,6.22369,34.5012
2411000,2,-0.987898,0.156351,-4.65055,-29.409
2411000,3,-4.76907,2.09783,-5.25755,-11.9382
2411000,4,15.9854,-10.6738,3.77423,5.65658
2412000,0,0,0,0,0
2412000,1,0.711301,0.105929,-5.19115,34.6735
2412000,2,-0.999272,-0.0420246,1.25881,-29.7489
2412000,3,-4.80355,2.01774,-5.0568,-12.0245
2412000,4,16.0106,-10.6359,3.76086,5.66549
2413000,0,0,0,0,0
2413000,1,0.639626,0.328008,-16.0656,31.1801
2413000,2,-0.971178,-0.238739,7.11937,-28.9136
2413000,3,-4.83668,1.93708,-4.85464,-12.1074
2413000,4,16.0357,-10.598,3.74747,5.67436
2414000,0,0,0,0,0
2414000,1,0.50028,0.515377,-25.2584,24.3778
2414000,2,-0.904718,-0.426021,12.7,-26.9358
2414000,3,-4.86845,1.85588,-4.65112,-12.187
2414000,4,16.0607,-10.5601,3.73405,5.6832
2415000,0,0,0,0,0
2415000,1,0.307887,0.648083,-31.7939,14.9677
2415000,2,-0.802509,-0.596467,17.7803,-23.8928
2415000,3,-4.89885,1.77416,-4.4463,-12.2631
2415000,4,16.0856,-10.522,3.72062,5.69201
2416000,0,0,0,0,0
2416000,1,0.0827536,0.711841,-34.9633,3.93092
2416000,2,-0.668578,-0.743334,22.1594,-19.9041
2416000,3,-4.92789,1.69195,-4.24024,-12.3358
2416000,4,16.1104,-10.484,3.70716,5.70079
2417000,0,0,0,0,0
2417000,1,-0.151201,0.699604,-34.4048,-7.56626
2417000,2,-0.508212,-0.860805,25.6638,-15.1266
2417000,3,-4.95554,1.60925,-4.03299,-12.405
2417000,4,16.1352,-10.4458,3.69369,5.70953
2418000,0,0,0,0,0
2418000,1,-0.368942,0.612413,-30.1519,-18.2915
2418000,2,-0.327742,-0.944221,28.1543,-9.74853
2418000,3,-4.9818,1.52611,-3.82462,-12.4707
2418000,4,16.1598,-10.4076,3.68019,5.71825
2419000,0,0,0,0,0
2419000,1,-0.547014,0.459397,-22.6408,-27.0796
2419000,2,-0.134302,-0.990266,29.5313,-3.98214
2419000,3,-5.00667,1.44254,-3.61518,-12.533
2419000,4,16.1844,-10.3694,3.66668,5.72693
2420000,0,0,0,0,0
2420000,1,-0.666128,0.256878,-12.6716,-32.9652
2420000,2,0.0644538,-0.9971,29.7394,1.94457
2420000,3,-5.03013,1.35857,-3.40473,-12.5917
2420000,4,16.2088,-10.3311,3.65314,5.73558
2421000,0,0,0,0,0
2421000,1,-0.713336,0.0266336,-1.32366,-35.2973
2421000,2,0.260655,-0.964435,28.7692,7.79682
2421000,3,-5.05218,1.27421,-3.19332,-12.6469
2421000,4,16.2332,-10.2927,3.63958,5.7442
2422000,0,0,0,0,0
2422000,1,-0.683509,-0.206487,10.1654,-33.8181
2422000,2,0.446524,-0.893549,26.6583,13.3424
2422000,3,-5.07282,1.1895,-2.98103,-12.6986
2422000,4,16.2575,-10.2543,3.626,5.75278
2423000,0,0,0,0,0
2423000,1,-0.579921,-0.41733,20.5431,-28.6946
2423000,2,0.614689,-0.787237,23.4895,18.361
2423000,3,-5.09203,1.10445,-2.7679,-12.7467
2423000,4,16.2817,-10.2158,3.61241,5.76134
2424000,0,0,0,0,0
2424000,1,-0.413866,-0.58323,28.6866,-20.4966
2424000,2,0.758474,-0.649702,19.388,22.6528
2424000,3,-5.10982,1.0191,-2.554,-12.7912
2424000,4,16.3058,-10.1773,3.59879,5.76986
2425000,0,0,0,0,0
2425000,1,-0.203347,-0.686492,33.7287,-10.1263
2425000,2,0.872168,-0.486394,14.5163,26.047
2425000,3,-5.12618,0.933455,-2.33938,-12.8321
2425000,4,16.3298,-10.1387,3.58515,5.77835
2426000,0,0,0,0,0
2426000,1,0.0289522,-0.716271,35.1489,1.28948
2426000,2,0.951255,-0.303786,9.06771,28.408
2426000,3,-5.1411,0.847552,-2.12411,-12.8695
2426000,4,16.3537,-10.1,3.57149,5.78681
2427000,0,0,0,0,0
2427000,1,0.258178,-0.669652,32.8217,12.5272
